grid_id,left_bound,top_bound,right_bound,bottom_bound,latitude,longitude,lat_deg,long_deg,name,number,Direction,length(m),EW Joined layer_left,EW Joined layer_top,EW Joined layer_right,EW Joined layer_bottom,EW Joined layer_latitude,EW Joined layer_longitude,EW Joined layer_lat_deg,EW Joined layer_long_deg,EW Joined_name,EW Joined layer_number,EW Joined layer_Direction,EW Joined_length(m)
461,496958.5416,5381096.821,497958.5416,5380096.821,5380597,497459,48.578454,-123.034457,President Pass,15,NS,12578.7096,496958.5416,5381096.821,497958.5416,5380096.821,5380597,497459,48.578454,-123.034457,San Juan Channel,88,EW,4433.1459
462,496958.5416,5380096.821,497958.5416,5379096.821,5379597,497459,48.569458,-123.034451,President Pass,15,NS,12578.7096,496958.5416,5380096.821,497958.5416,5379096.821,5379597,497459,48.569458,-123.034451,San Juan Channel,89,EW,4711.6608
463,496958.5416,5379096.821,497958.5416,5378096.821,5378597,497459,48.560462,-123.034445,,,,,496958.5416,5379096.821,497958.5416,5378096.821,5378597,497459,48.560462,-123.034445,,,,
464,496958.5416,5378096.821,497958.5416,5377096.821,5377597,497459,48.551465,-123.034438,,,,,496958.5416,5378096.821,497958.5416,5377096.821,5377597,497459,48.551465,-123.034438,,,,
465,496958.5416,5377096.821,497958.5416,5376096.821,5376597,497459,48.542469,-123.034432,,,,,496958.5416,5377096.821,497958.5416,5376096.821,5376597,497459,48.542469,-123.034432,,,,
466,496958.5416,5376096.821,497958.5416,5375096.821,5375597,497459,48.533473,-123.034426,,,,,496958.5416,5376096.821,497958.5416,5375096.821,5375597,497459,48.533473,-123.034426,,,,
467,496958.5416,5375096.821,497958.5416,5374096.821,5374597,497459,48.524476,-123.03442,,,,,496958.5416,5375096.821,497958.5416,5374096.821,5374597,497459,48.524476,-123.03442,,,,
468,496958.5416,5374096.821,497958.5416,5373096.821,5373597,497459,48.51548,-123.034414,,,,,496958.5416,5374096.821,497958.5416,5373096.821,5373597,497459,48.51548,-123.034414,,,,
469,496958.5416,5373096.821,497958.5416,5372096.821,5372597,497459,48.506483,-123.034408,,,,,496958.5416,5373096.821,497958.5416,5372096.821,5372597,497459,48.506483,-123.034408,,,,
470,496958.5416,5372096.821,497958.5416,5371096.821,5371597,497459,48.497487,-123.034402,,,,,496958.5416,5372096.821,497958.5416,5371096.821,5371597,497459,48.497487,-123.034402,,,,
471,496958.5416,5371096.821,497958.5416,5370096.821,5370597,497459,48.488491,-123.034396,,,,,496958.5416,5371096.821,497958.5416,5370096.821,5370597,497459,48.488491,-123.034396,,,,
472,496958.5416,5370096.821,497958.5416,5369096.821,5369597,497459,48.479494,-123.03439,,,,,496958.5416,5370096.821,497958.5416,5369096.821,5369597,497459,48.479494,-123.03439,,,,
473,496958.5416,5369096.821,497958.5416,5368096.821,5368597,497459,48.470498,-123.034384,,,,,496958.5416,5369096.821,497958.5416,5368096.821,5368597,497459,48.470498,-123.034384,,,,
474,496958.5416,5368096.821,497958.5416,5367096.821,5367597,497459,48.461501,-123.034378,,,,,496958.5416,5368096.821,497958.5416,5367096.821,5367597,497459,48.461501,-123.034378,,,,
475,496958.5416,5367096.821,497958.5416,5366096.821,5366597,497459,48.452505,-123.034372,Haro Strait,125,NS,40914.4319,496958.5416,5367096.821,497958.5416,5366096.821,5366597,497459,48.452505,-123.034372,Haro Strait,79,EW,21826.6995
476,496958.5416,5366096.821,497958.5416,5365096.821,5365597,497459,48.443508,-123.034365,Haro Strait,125,NS,40914.4319,496958.5416,5366096.821,497958.5416,5365096.821,5365597,497459,48.443508,-123.034365,Strait of Juan de Fuca,80,EW,25011.8293
477,496958.5416,5365096.821,497958.5416,5364096.821,5364597,497459,48.434512,-123.034359,Haro Strait,125,NS,40914.4319,496958.5416,5365096.821,497958.5416,5364096.821,5364597,497459,48.434512,-123.034359,Strait of Juan de Fuca,81,EW,25390.8147
478,496958.5416,5364096.821,497958.5416,5363096.821,5363597,497459,48.425515,-123.034353,Haro Strait,125,NS,40914.4319,496958.5416,5364096.821,497958.5416,5363096.821,5363597,497459,48.425515,-123.034353,Strait of Juan de Fuca,82,EW,25305.7346
479,496958.5416,5363096.821,497958.5416,5362096.821,5362597,497459,48.416519,-123.034347,Haro Strait,125,NS,40914.4319,496958.5416,5363096.821,497958.5416,5362096.821,5362597,497459,48.416519,-123.034347,Strait of Juan de Fuca,83,EW,46639.2741
480,496958.5416,5362096.821,497958.5416,5361096.821,5361597,497459,48.407522,-123.034341,Haro Strait,125,NS,40914.4319,496958.5416,5362096.821,497958.5416,5361096.821,5361597,497459,48.407522,-123.034341,Strait of Juan de Fuca,84,EW,48031.9372
481,496958.5416,5361096.821,497958.5416,5360096.821,5360597,497459,48.398526,-123.034335,Haro Strait,125,NS,40914.4319,496958.5416,5361096.821,497958.5416,5360096.821,5360597,497459,48.398526,-123.034335,Strait of Juan de Fuca,85,EW,47413.0115
482,497958.5416,5397096.821,498958.5416,5396096.821,5396597,498459,48.722396,-123.020958,Boundary Pass,17,NS,28353.099,497958.5416,5397096.821,498958.5416,5396096.821,5396597,498459,48.722396,-123.020958,Strait of Georgia,1,EW,42832.6242
483,497958.5416,5396096.821,498958.5416,5395096.821,5395597,498459,48.7134,-123.020955,,,,,497958.5416,5396096.821,498958.5416,5395096.821,5395597,498459,48.7134,-123.020955,,,,
484,497958.5416,5395096.821,498958.5416,5394096.821,5394597,498459,48.704404,-123.020951,,,,,497958.5416,5395096.821,498958.5416,5394096.821,5394597,498459,48.704404,-123.020951,,,,
485,497958.5416,5394096.821,498958.5416,5393096.821,5393597,498459,48.695408,-123.020947,,,,,497958.5416,5394096.821,498958.5416,5393096.821,5393597,498459,48.695408,-123.020947,,,,
486,497958.5416,5393096.821,498958.5416,5392096.821,5392597,498459,48.686412,-123.020944,,,,,497958.5416,5393096.821,498958.5416,5392096.821,5392597,498459,48.686412,-123.020944,,,,
487,497958.5416,5392096.821,498958.5416,5391096.821,5391597,498459,48.677416,-123.02094,President Channel,41,NS,5014.0439,497958.5416,5392096.821,498958.5416,5391096.821,5391597,498459,48.677416,-123.02094,President Channel,17,EW,4313.1776
488,497958.5416,5391096.821,498958.5416,5390096.821,5390597,498459,48.668419,-123.020936,President Channel,41,NS,5014.0439,497958.5416,5391096.821,498958.5416,5390096.821,5390597,498459,48.668419,-123.020936,Haro Strait,21,EW,12001.903
489,497958.5416,5390096.821,498958.5416,5389096.821,5389597,498459,48.659423,-123.020932,President Channel,41,NS,5014.0439,497958.5416,5390096.821,498958.5416,5389096.821,5389597,498459,48.659423,-123.020932,Haro Strait,26,EW,9868.7618
490,497958.5416,5389096.821,498958.5416,5388096.821,5388597,498459,48.650427,-123.020929,President Channel,41,NS,5014.0439,497958.5416,5389096.821,498958.5416,5388096.821,5388597,498459,48.650427,-123.020929,Haro Strait,30,EW,8509.1783
491,497958.5416,5388096.821,498958.5416,5387096.821,5387597,498459,48.641431,-123.020925,President Channel,41,NS,5014.0439,497958.5416,5388096.821,498958.5416,5387096.821,5387597,498459,48.641431,-123.020925,San Juan Channel,36,EW,7782.611
492,497958.5416,5387096.821,498958.5416,5386096.821,5386597,498459,48.632435,-123.020921,,,,,497958.5416,5387096.821,498958.5416,5386096.821,5386597,498459,48.632435,-123.020921,,,,
493,497958.5416,5386096.821,498958.5416,5385096.821,5385597,498459,48.623439,-123.020917,,,,,497958.5416,5386096.821,498958.5416,5385096.821,5385597,498459,48.623439,-123.020917,,,,
494,497958.5416,5385096.821,498958.5416,5384096.821,5384597,498459,48.614442,-123.020914,,,,,497958.5416,5385096.821,498958.5416,5384096.821,5384597,498459,48.614442,-123.020914,,,,
495,497958.5416,5384096.821,498958.5416,5383096.821,5383597,498459,48.605446,-123.02091,Wasp Passage,65,NS,1417.1801,497958.5416,5384096.821,498958.5416,5383096.821,5383597,498459,48.605446,-123.02091,San Juan Channel,57,EW,6188.4706
496,497958.5416,5383096.821,498958.5416,5382096.821,5382597,498459,48.59645,-123.020906,Wasp Passage,65,NS,1417.1801,497958.5416,5383096.821,498958.5416,5382096.821,5382597,498459,48.59645,-123.020906,Wasp Passage,62,EW,1007.9709
497,497958.5416,5382096.821,498958.5416,5381096.821,5381597,498459,48.587454,-123.020903,San Juan Channel,66,NS,3575.2313,497958.5416,5382096.821,498958.5416,5381096.821,5381597,498459,48.587454,-123.020903,San Juan Channel,87,EW,4038.5838
498,497958.5416,5381096.821,498958.5416,5380096.821,5380597,498459,48.578457,-123.020899,San Juan Channel,66,NS,3575.2313,497958.5416,5381096.821,498958.5416,5380096.821,5380597,498459,48.578457,-123.020899,San Juan Channel,88,EW,4433.1459
499,497958.5416,5380096.821,498958.5416,5379096.821,5379597,498459,48.569461,-123.020895,San Juan Channel,66,NS,3575.2313,497958.5416,5380096.821,498958.5416,5379096.821,5379597,498459,48.569461,-123.020895,San Juan Channel,89,EW,4711.6608
500,497958.5416,5379096.821,498958.5416,5378096.821,5378597,498459,48.560465,-123.020892,,,,,497958.5416,5379096.821,498958.5416,5378096.821,5378597,498459,48.560465,-123.020892,,,,
501,497958.5416,5378096.821,498958.5416,5377096.821,5377597,498459,48.551468,-123.020888,,,,,497958.5416,5378096.821,498958.5416,5377096.821,5377597,498459,48.551468,-123.020888,,,,
502,497958.5416,5377096.821,498958.5416,5376096.821,5376597,498459,48.542472,-123.020884,,,,,497958.5416,5377096.821,498958.5416,5376096.821,5376597,498459,48.542472,-123.020884,,,,
503,497958.5416,5376096.821,498958.5416,5375096.821,5375597,498459,48.533476,-123.02088,,,,,497958.5416,5376096.821,498958.5416,5375096.821,5375597,498459,48.533476,-123.02088,,,,
504,497958.5416,5375096.821,498958.5416,5374096.821,5374597,498459,48.524479,-123.020877,,,,,497958.5416,5375096.821,498958.5416,5374096.821,5374597,498459,48.524479,-123.020877,,,,
505,497958.5416,5374096.821,498958.5416,5373096.821,5373597,498459,48.515483,-123.020873,,,,,497958.5416,5374096.821,498958.5416,5373096.821,5373597,498459,48.515483,-123.020873,Griffin Bay,97,EW,1810.5187
506,497958.5416,5373096.821,498958.5416,5372096.821,5372597,498459,48.506487,-123.020869,,,,,497958.5416,5373096.821,498958.5416,5372096.821,5372597,498459,48.506487,-123.020869,,,,
507,497958.5416,5372096.821,498958.5416,5371096.821,5371597,498459,48.49749,-123.020866,,,,,497958.5416,5372096.821,498958.5416,5371096.821,5371597,498459,48.49749,-123.020866,,,,
508,497958.5416,5371096.821,498958.5416,5370096.821,5370597,498459,48.488494,-123.020862,,,,,497958.5416,5371096.821,498958.5416,5370096.821,5370597,498459,48.488494,-123.020862,,,,
509,497958.5416,5370096.821,498958.5416,5369096.821,5369597,498459,48.479497,-123.020858,,,,,497958.5416,5370096.821,498958.5416,5369096.821,5369597,498459,48.479497,-123.020858,,,,
510,497958.5416,5369096.821,498958.5416,5368096.821,5368597,498459,48.470501,-123.020855,,,,,497958.5416,5369096.821,498958.5416,5368096.821,5368597,498459,48.470501,-123.020855,,,,
511,497958.5416,5368096.821,498958.5416,5367096.821,5367597,498459,48.461505,-123.020851,,,,,497958.5416,5368096.821,498958.5416,5367096.821,5367597,498459,48.461505,-123.020851,,,,
512,497958.5416,5367096.821,498958.5416,5366096.821,5366597,498459,48.452508,-123.020847,Haro Strait,123,NS,40962.0627,497958.5416,5367096.821,498958.5416,5366096.821,5366597,498459,48.452508,-123.020847,Haro Strait,79,EW,21826.6995
513,497958.5416,5366096.821,498958.5416,5365096.821,5365597,498459,48.443512,-123.020844,Haro Strait,123,NS,40962.0627,497958.5416,5366096.821,498958.5416,5365096.821,5365597,498459,48.443512,-123.020844,Strait of Juan de Fuca,80,EW,25011.8293
514,497958.5416,5365096.821,498958.5416,5364096.821,5364597,498459,48.434515,-123.02084,Haro Strait,123,NS,40962.0627,497958.5416,5365096.821,498958.5416,5364096.821,5364597,498459,48.434515,-123.02084,Strait of Juan de Fuca,81,EW,25390.8147
515,497958.5416,5364096.821,498958.5416,5363096.821,5363597,498459,48.425519,-123.020836,Haro Strait,123,NS,40962.0627,497958.5416,5364096.821,498958.5416,5363096.821,5363597,498459,48.425519,-123.020836,Strait of Juan de Fuca,82,EW,25305.7346
516,497958.5416,5363096.821,498958.5416,5362096.821,5362597,498459,48.416522,-123.020832,Haro Strait,123,NS,40962.0627,497958.5416,5363096.821,498958.5416,5362096.821,5362597,498459,48.416522,-123.020832,Strait of Juan de Fuca,83,EW,46639.2741
517,497958.5416,5362096.821,498958.5416,5361096.821,5361597,498459,48.407526,-123.020829,Haro Strait,123,NS,40962.0627,497958.5416,5362096.821,498958.5416,5361096.821,5361597,498459,48.407526,-123.020829,Strait of Juan de Fuca,84,EW,48031.9372
518,497958.5416,5361096.821,498958.5416,5360096.821,5360597,498459,48.398529,-123.020825,Haro Strait,123,NS,40962.0627,497958.5416,5361096.821,498958.5416,5360096.821,5360597,498459,48.398529,-123.020825,Strait of Juan de Fuca,85,EW,47413.0115
519,498958.5416,5397096.821,499958.5416,5396096.821,5396597,499459,48.722398,-123.007362,Strait of Georgia,19,NS,39436.5093,498958.5416,5397096.821,499958.5416,5396096.821,5396597,499459,48.722398,-123.007362,Strait of Georgia,1,EW,42832.6242
520,498958.5416,5396096.821,499958.5416,5395096.821,5395597,499459,48.713402,-123.007361,Strait of Georgia,19,NS,39436.5093,498958.5416,5396096.821,499958.5416,5395096.821,5395597,499459,48.713402,-123.007361,President Channel,3,EW,7219.8832
521,498958.5416,5395096.821,499958.5416,5394096.821,5394597,499459,48.704406,-123.007359,,,,,498958.5416,5395096.821,499958.5416,5394096.821,5394597,499459,48.704406,-123.007359,,,,
522,498958.5416,5394096.821,499958.5416,5393096.821,5393597,499459,48.695409,-123.007358,,,,,498958.5416,5394096.821,499958.5416,5393096.821,5393597,499459,48.695409,-123.007358,,,,
523,498958.5416,5393096.821,499958.5416,5392096.821,5392597,499459,48.686413,-123.007357,President Pass,18,NS,3924.095,498958.5416,5393096.821,499958.5416,5392096.821,5392597,499459,48.686413,-123.007357,President Channel,12,EW,4172.5304
524,498958.5416,5392096.821,499958.5416,5391096.821,5391597,499459,48.677417,-123.007355,President Pass,18,NS,3924.095,498958.5416,5392096.821,499958.5416,5391096.821,5391597,499459,48.677417,-123.007355,President Channel,17,EW,4313.1776
525,498958.5416,5391096.821,499958.5416,5390096.821,5390597,499459,48.668421,-123.007354,President Pass,18,NS,3924.095,498958.5416,5391096.821,499958.5416,5390096.821,5390597,499459,48.668421,-123.007354,Haro Strait,21,EW,12001.903
526,498958.5416,5390096.821,499958.5416,5389096.821,5389597,499459,48.659425,-123.007353,President Pass,18,NS,3924.095,498958.5416,5390096.821,499958.5416,5389096.821,5389597,499459,48.659425,-123.007353,Haro Strait,26,EW,9868.7618
527,498958.5416,5389096.821,499958.5416,5388096.821,5388597,499459,48.650429,-123.007351,,,,,498958.5416,5389096.821,499958.5416,5388096.821,5388597,499459,48.650429,-123.007351,,,,
528,498958.5416,5388096.821,499958.5416,5387096.821,5387597,499459,48.641433,-123.00735,,,,,498958.5416,5388096.821,499958.5416,5387096.821,5387597,499459,48.641433,-123.00735,,,,
529,498958.5416,5387096.821,499958.5416,5386096.821,5386597,499459,48.632436,-123.007349,,,,,498958.5416,5387096.821,499958.5416,5386096.821,5386597,499459,48.632436,-123.007349,,,,
530,498958.5416,5386096.821,499958.5416,5385096.821,5385597,499459,48.62344,-123.007348,,,,,498958.5416,5386096.821,499958.5416,5385096.821,5385597,499459,48.62344,-123.007348,,,,
531,498958.5416,5385096.821,499958.5416,5384096.821,5384597,499459,48.614444,-123.007346,Wasp Passage,71,NS,3008.4264,498958.5416,5385096.821,499958.5416,5384096.821,5384597,499459,48.614444,-123.007346,,,,
532,498958.5416,5384096.821,499958.5416,5383096.821,5383597,499459,48.605448,-123.007345,Wasp Passage,71,NS,3008.4264,498958.5416,5384096.821,499958.5416,5383096.821,5383597,499459,48.605448,-123.007345,Wasp Passage,108,EW,1666.7532
533,498958.5416,5383096.821,499958.5416,5382096.821,5382597,499459,48.596452,-123.007344,Wasp Passage,71,NS,3008.4264,498958.5416,5383096.821,499958.5416,5382096.821,5382597,499459,48.596452,-123.007344,Wasp Passage,62,EW,1007.9709
534,498958.5416,5382096.821,499958.5416,5381096.821,5381597,499459,48.587455,-123.007342,Wasp Passage,71,NS,3008.4264,498958.5416,5382096.821,499958.5416,5381096.821,5381597,499459,48.587455,-123.007342,Wasp Passage,86,EW,928.3948
535,498958.5416,5381096.821,499958.5416,5380096.821,5380597,499459,48.578459,-123.007341,San Juan Channel,67,NS,2986.6262,498958.5416,5381096.821,499958.5416,5380096.821,5380597,499459,48.578459,-123.007341,San Juan Channel,88,EW,4433.1459
536,498958.5416,5380096.821,499958.5416,5379096.821,5379597,499459,48.569463,-123.00734,San Juan Channel,67,NS,2986.6262,498958.5416,5380096.821,499958.5416,5379096.821,5379597,499459,48.569463,-123.00734,San Juan Channel,89,EW,4711.6608
537,498958.5416,5379096.821,499958.5416,5378096.821,5378597,499459,48.560466,-123.007338,San Juan Channel,67,NS,2986.6262,498958.5416,5379096.821,499958.5416,5378096.821,5378597,499459,48.560466,-123.007338,San Juan Channel,91,EW,1857.3698
538,498958.5416,5378096.821,499958.5416,5377096.821,5377597,499459,48.55147,-123.007337,,,,,498958.5416,5378096.821,499958.5416,5377096.821,5377597,499459,48.55147,-123.007337,San Juan Channel,92,EW,2878.1176
539,498958.5416,5377096.821,499958.5416,5376096.821,5376597,499459,48.542474,-123.007336,Friday Harbor,79,NS,632.5813,498958.5416,5377096.821,499958.5416,5376096.821,5376597,499459,48.542474,-123.007336,San Juan Channel,93,EW,7009.4187
540,498958.5416,5376096.821,499958.5416,5375096.821,5375597,499459,48.533477,-123.007335,Friday Harbor,80,NS,436.0038,498958.5416,5376096.821,499958.5416,5375096.821,5375597,499459,48.533477,-123.007335,Friday Harbor,95,EW,951.8877
541,498958.5416,5375096.821,499958.5416,5374096.821,5374597,499459,48.524481,-123.007333,,,,,498958.5416,5375096.821,499958.5416,5374096.821,5374597,499459,48.524481,-123.007333,,,,
542,498958.5416,5374096.821,499958.5416,5373096.821,5373597,499459,48.515485,-123.007332,Griffin Bay,119,NS,5428.2915,498958.5416,5374096.821,499958.5416,5373096.821,5373597,499459,48.515485,-123.007332,Griffin Bay,97,EW,1810.5187
543,498958.5416,5373096.821,499958.5416,5372096.821,5372597,499459,48.506488,-123.007331,Griffin Bay,119,NS,5428.2915,498958.5416,5373096.821,499958.5416,5372096.821,5372597,499459,48.506488,-123.007331,San Juan Channel,101,EW,5454.3193
544,498958.5416,5372096.821,499958.5416,5371096.821,5371597,499459,48.497492,-123.007329,Griffin Bay,119,NS,5428.2915,498958.5416,5372096.821,499958.5416,5371096.821,5371597,499459,48.497492,-123.007329,San Juan Channel,103,EW,5802.5139
545,498958.5416,5371096.821,499958.5416,5370096.821,5370597,499459,48.488496,-123.007328,Griffin Bay,119,NS,5428.2915,498958.5416,5371096.821,499958.5416,5370096.821,5370597,499459,48.488496,-123.007328,San Juan Channel,104,EW,5338.4719
546,498958.5416,5370096.821,499958.5416,5369096.821,5369597,499459,48.479499,-123.007327,Griffin Bay,119,NS,5428.2915,498958.5416,5370096.821,499958.5416,5369096.821,5369597,499459,48.479499,-123.007327,San Juan Channel,105,EW,4897.2825
547,498958.5416,5369096.821,499958.5416,5368096.821,5368597,499459,48.470503,-123.007325,Griffin Bay,119,NS,5428.2915,498958.5416,5369096.821,499958.5416,5368096.821,5368597,499459,48.470503,-123.007325,,,,
